file_name,type
CF-249_0.png,clef.c
CF-249_1.png,punctum
CF-249_2.png,punctum
CF-249_3.png,punctum
CF-249_4.png,punctum
CF-249_5.png,inclinatum
CF-249_6.png,inclinatum
CF-249_7.png,punctum
CF-249_8.png,punctum
CF-249_9.png,punctum
CF-249_10.png,punctum
CF-249_11.png,punctum
CF-249_12.png,punctum
CF-249_13.png,punctum
CF-249_14.png,punctum
CF-249_15.png,punctum
CF-249_16.png,clef.c
CF-249_17.png,punctum
CF-249_18.png,punctum
CF-249_19.png,punctum
CF-249_20.png,punctum
CF-249_21.png,punctum
CF-249_22.png,punctum
CF-249_23.png,punctum
CF-249_24.png,punctum
CF-249_25.png,punctum
CF-249_26.png,punctum
CF-249_27.png,punctum
CF-249_28.png,inclinatum
CF-249_29.png,inclinatum
CF-249_30.png,punctum
CF-249_31.png,punctum
CF-249_32.png,punctum
CF-249_33.png,punctum
CF-249_34.png,punctum
CF-249_35.png,punctum
CF-249_36.png,punctum
CF-249_37.png,punctum
CF-249_38.png,punctum
CF-249_39.png,punctum
CF-249_40.png,punctum
CF-249_41.png,punctum
CF-249_42.png,punctum
CF-249_43.png,punctum
CF-249_44.png,punctum
CF-249_45.png,oblique4
CF-249_46.png,punctum
CF-249_47.png,punctum
CF-249_48.png,custos
CF-249_49.png,custos
CF-249_50.png,clef.c
CF-249_51.png,inclinatum
CF-249_52.png,inclinatum
CF-249_53.png,punctum
CF-249_54.png,punctum
CF-249_55.png,punctum
CF-249_56.png,punctum
CF-249_57.png,punctum
CF-249_58.png,inclinatum
CF-249_59.png,inclinatum
CF-249_60.png,inclinatum
CF-249_61.png,punctum
CF-249_62.png,punctum
CF-249_63.png,inclinatum
CF-249_64.png,inclinatum
CF-249_65.png,punctum
CF-249_66.png,punctum
CF-249_67.png,punctum
CF-249_68.png,inclinatum
CF-249_69.png,inclinatum
CF-249_70.png,punctum
CF-249_71.png,punctum
CF-249_72.png,punctum
CF-249_73.png,punctum
CF-249_74.png,punctum
CF-249_75.png,punctum
CF-249_76.png,punctum
CF-249_77.png,punctum
CF-249_78.png,punctum
CF-249_79.png,punctum
CF-249_80.png,punctum
CF-249_81.png,inclinatum
CF-249_82.png,inclinatum
CF-249_83.png,punctum
CF-249_84.png,punctum
CF-249_85.png,punctum
CF-249_86.png,punctum
CF-249_87.png,punctum
CF-249_88.png,punctum
CF-249_89.png,punctum
CF-249_90.png,inclinatum
CF-249_91.png,punctum
CF-249_92.png,clef.c
CF-249_93.png,punctum
CF-249_94.png,punctum
CF-249_95.png,inclinatum
CF-249_96.png,inclinatum
CF-249_97.png,inclinatum
CF-249_98.png,oblique3
CF-249_99.png,punctum
CF-249_100.png,punctum
CF-249_101.png,punctum
CF-249_102.png,punctum
CF-249_103.png,punctum
CF-249_104.png,punctum
CF-249_105.png,punctum
CF-249_106.png,punctum
CF-249_107.png,punctum
CF-249_108.png,punctum
CF-249_109.png,punctum
CF-249_110.png,punctum
CF-249_111.png,punctum
CF-249_112.png,punctum
CF-249_113.png,punctum
CF-249_114.png,punctum
CF-249_115.png,punctum
CF-249_116.png,punctum
CF-249_117.png,inclinatum
CF-249_118.png,inclinatum
CF-249_119.png,punctum
CF-249_120.png,inclinatum
CF-249_121.png,inclinatum
CF-249_122.png,inclinatum
CF-249_123.png,punctum
CF-249_124.png,custos
CF-249_125.png,clef.c
CF-249_126.png,punctum
CF-249_127.png,punctum
CF-249_128.png,punctum
CF-249_129.png,punctum
CF-249_130.png,punctum
CF-249_131.png,punctum
CF-249_132.png,punctum
CF-249_133.png,punctum
CF-249_134.png,punctum
CF-249_135.png,punctum
CF-249_136.png,clef.c
CF-249_137.png,punctum
CF-249_138.png,punctum
CF-249_139.png,punctum
CF-249_140.png,punctum
CF-249_141.png,inclinatum
CF-249_142.png,inclinatum
CF-249_143.png,punctum
CF-249_144.png,punctum
CF-249_145.png,inclinatum
CF-249_146.png,inclinatum
CF-249_147.png,punctum
CF-249_148.png,punctum
CF-249_149.png,punctum
CF-249_150.png,punctum
CF-249_151.png,inclinatum
CF-249_152.png,inclinatum
CF-249_153.png,punctum
CF-249_154.png,punctum
CF-249_155.png,punctum
CF-249_156.png,clef.c
CF-249_157.png,punctum
CF-249_158.png,punctum
CF-249_159.png,punctum
CF-249_160.png,punctum
CF-249_161.png,punctum
CF-249_162.png,inclinatum
CF-249_163.png,inclinatum
CF-249_164.png,punctum
CF-249_165.png,punctum
CF-249_166.png,punctum
