file_name,type
CF-097_0.png,punctum
CF-097_1.png,clef.c
CF-097_2.png,punctum
CF-097_3.png,punctum
CF-097_4.png,punctum
CF-097_5.png,punctum
CF-097_6.png,punctum
CF-097_7.png,punctum
CF-097_8.png,punctum
CF-097_9.png,punctum
CF-097_10.png,punctum
CF-097_11.png,punctum
CF-097_12.png,punctum
CF-097_13.png,punctum
CF-097_14.png,clef.c
CF-097_15.png,punctum
CF-097_16.png,punctum
CF-097_17.png,punctum
CF-097_18.png,punctum
CF-097_19.png,punctum
CF-097_20.png,punctum
CF-097_21.png,punctum
CF-097_22.png,punctum
CF-097_23.png,oblique2
CF-097_24.png,punctum
CF-097_25.png,punctum
CF-097_26.png,punctum
CF-097_27.png,punctum
CF-097_28.png,punctum
CF-097_29.png,punctum
CF-097_30.png,punctum
CF-097_31.png,punctum
CF-097_32.png,punctum
CF-097_33.png,punctum
CF-097_34.png,punctum
CF-097_35.png,punctum
CF-097_36.png,inclinatum
CF-097_37.png,inclinatum
CF-097_38.png,punctum
CF-097_39.png,punctum
CF-097_40.png,punctum
CF-097_41.png,punctum
CF-097_42.png,inclinatum
CF-097_43.png,inclinatum
CF-097_44.png,custos
CF-097_45.png,clef.c
CF-097_46.png,punctum
CF-097_47.png,punctum
CF-097_48.png,punctum
CF-097_49.png,punctum
CF-097_50.png,punctum
CF-097_51.png,punctum
CF-097_52.png,punctum
CF-097_53.png,punctum
CF-097_54.png,punctum
CF-097_55.png,punctum
CF-097_56.png,punctum
CF-097_57.png,punctum
CF-097_58.png,punctum
CF-097_59.png,punctum
CF-097_60.png,punctum
CF-097_61.png,punctum
CF-097_62.png,punctum
CF-097_63.png,punctum
CF-097_64.png,punctum
CF-097_65.png,punctum
CF-097_66.png,punctum
CF-097_67.png,punctum
CF-097_68.png,punctum
CF-097_69.png,punctum
CF-097_70.png,punctum
CF-097_71.png,punctum
CF-097_72.png,punctum
