file_name,type
CF-300_0.png,clef.c
CF-300_1.png,punctum
CF-300_2.png,punctum
CF-300_3.png,punctum
CF-300_4.png,punctum
CF-300_5.png,punctum
CF-300_6.png,punctum
CF-300_7.png,punctum
CF-300_8.png,punctum
CF-300_9.png,punctum
CF-300_10.png,punctum
CF-300_11.png,punctum
CF-300_12.png,inclinatum
CF-300_13.png,punctum
CF-300_14.png,punctum
CF-300_15.png,punctum
CF-300_16.png,punctum
CF-300_17.png,punctum
CF-300_18.png,punctum
CF-300_19.png,punctum
CF-300_20.png,punctum
CF-300_21.png,punctum
CF-300_22.png,punctum
CF-300_23.png,punctum
CF-300_24.png,punctum
CF-300_25.png,punctum
CF-300_26.png,punctum
CF-300_27.png,punctum
CF-300_28.png,punctum
CF-300_29.png,punctum
CF-300_30.png,punctum
CF-300_31.png,punctum
CF-300_32.png,punctum
CF-300_33.png,punctum
CF-300_34.png,punctum
CF-300_35.png,punctum
CF-300_36.png,custos
CF-300_37.png,clef.c
CF-300_38.png,punctum
CF-300_39.png,punctum
CF-300_40.png,punctum
CF-300_41.png,punctum
CF-300_42.png,oblique3
CF-300_43.png,punctum
CF-300_44.png,punctum
CF-300_45.png,punctum
CF-300_46.png,punctum
CF-300_47.png,punctum
CF-300_48.png,punctum
CF-300_49.png,punctum
CF-300_50.png,punctum
CF-300_51.png,punctum
CF-300_52.png,punctum
CF-300_53.png,punctum
CF-300_54.png,punctum
CF-300_55.png,punctum
CF-300_56.png,punctum
CF-300_57.png,punctum
CF-300_58.png,punctum
CF-300_59.png,punctum
CF-300_60.png,punctum
CF-300_61.png,punctum
CF-300_62.png,punctum
CF-300_63.png,punctum
CF-300_64.png,punctum
CF-300_65.png,punctum
CF-300_66.png,punctum
CF-300_67.png,punctum
CF-300_68.png,punctum
CF-300_69.png,punctum
CF-300_70.png,punctum
CF-300_71.png,punctum
CF-300_72.png,custos
CF-300_73.png,clef.c
CF-300_74.png,punctum
CF-300_75.png,punctum
CF-300_76.png,punctum
CF-300_77.png,punctum
CF-300_78.png,punctum
CF-300_79.png,oblique3
CF-300_80.png,punctum
CF-300_81.png,punctum
CF-300_82.png,punctum
