file_name,type
CF-475_0.png,clef.c
CF-475_1.png,punctum
CF-475_2.png,punctum
CF-475_3.png,punctum
CF-475_4.png,punctum
CF-475_5.png,punctum
CF-475_6.png,punctum
CF-475_7.png,oblique2
CF-475_8.png,punctum
CF-475_9.png,punctum
CF-475_10.png,punctum
CF-475_11.png,punctum
CF-475_12.png,punctum
CF-475_13.png,punctum
CF-475_14.png,punctum
CF-475_15.png,punctum
CF-475_16.png,punctum
CF-475_17.png,punctum
CF-475_18.png,punctum
CF-475_19.png,punctum
CF-475_20.png,punctum
CF-475_21.png,punctum
CF-475_22.png,punctum
CF-475_23.png,punctum
CF-475_24.png,inclinatum
CF-475_25.png,inclinatum
CF-475_26.png,inclinatum
CF-475_27.png,punctum
CF-475_28.png,punctum
CF-475_29.png,punctum
CF-475_30.png,custos
CF-475_31.png,clef.c
CF-475_32.png,punctum
CF-475_33.png,punctum
CF-475_34.png,punctum
CF-475_35.png,punctum
CF-475_36.png,inclinatum
CF-475_37.png,inclinatum
CF-475_38.png,punctum
CF-475_39.png,punctum
CF-475_40.png,inclinatum
CF-475_41.png,inclinatum
CF-475_42.png,punctum
CF-475_43.png,punctum
CF-475_44.png,punctum
CF-475_45.png,inclinatum
CF-475_46.png,inclinatum
CF-475_47.png,punctum
CF-475_48.png,punctum
CF-475_49.png,punctum
CF-475_50.png,punctum
CF-475_51.png,punctum
CF-475_52.png,punctum
CF-475_53.png,punctum
CF-475_54.png,punctum
CF-475_55.png,punctum
CF-475_56.png,punctum
CF-475_57.png,punctum
CF-475_58.png,punctum
CF-475_59.png,punctum
CF-475_60.png,oblique3
CF-475_61.png,punctum
CF-475_62.png,punctum
CF-475_63.png,punctum
CF-475_64.png,punctum
CF-475_65.png,punctum
CF-475_66.png,inclinatum
CF-475_67.png,inclinatum
CF-475_68.png,inclinatum
CF-475_69.png,punctum
CF-475_70.png,punctum
CF-475_71.png,punctum
CF-475_72.png,custos
CF-475_73.png,clef.c
CF-475_74.png,punctum
CF-475_75.png,punctum
CF-475_76.png,punctum
CF-475_77.png,punctum
CF-475_78.png,punctum
CF-475_79.png,punctum
CF-475_80.png,punctum
CF-475_81.png,punctum
CF-475_82.png,punctum
CF-475_83.png,punctum
CF-475_84.png,oblique2
CF-475_85.png,punctum
CF-475_86.png,inclinatum
CF-475_87.png,inclinatum
CF-475_88.png,inclinatum
CF-475_89.png,oblique2
CF-475_90.png,punctum
CF-475_91.png,inclinatum
CF-475_92.png,inclinatum
CF-475_93.png,punctum
CF-475_94.png,punctum
CF-475_95.png,punctum
CF-475_96.png,punctum
CF-475_97.png,punctum
CF-475_98.png,punctum
CF-475_99.png,oblique3
CF-475_100.png,punctum
CF-475_101.png,inclinatum
CF-475_102.png,inclinatum
CF-475_103.png,punctum
CF-475_104.png,punctum
CF-475_105.png,punctum
CF-475_106.png,custos
CF-475_107.png,clef.c
CF-475_108.png,clef.c
CF-475_109.png,punctum
CF-475_110.png,punctum
CF-475_111.png,punctum
CF-475_112.png,punctum
CF-475_113.png,punctum
CF-475_114.png,punctum
CF-475_115.png,punctum
CF-475_116.png,inclinatum
CF-475_117.png,inclinatum
CF-475_118.png,punctum
CF-475_119.png,punctum
CF-475_120.png,inclinatum
CF-475_121.png,inclinatum
CF-475_122.png,punctum
CF-475_123.png,punctum
CF-475_124.png,punctum
CF-475_125.png,inclinatum
CF-475_126.png,inclinatum
CF-475_127.png,punctum
CF-475_128.png,punctum
CF-475_129.png,punctum
CF-475_130.png,custos
CF-475_131.png,clef.c
CF-475_132.png,punctum
CF-475_133.png,punctum
CF-475_134.png,punctum
CF-475_135.png,punctum
CF-475_136.png,punctum
CF-475_137.png,custos
CF-475_138.png,clef.c
CF-475_139.png,punctum
CF-475_140.png,punctum
CF-475_141.png,punctum
CF-475_142.png,punctum
CF-475_143.png,punctum
CF-475_144.png,inclinatum
CF-475_145.png,inclinatum
CF-475_146.png,punctum
CF-475_147.png,inclinatum
CF-475_148.png,inclinatum
CF-475_149.png,punctum
CF-475_150.png,punctum
CF-475_151.png,punctum
CF-475_152.png,punctum
CF-475_153.png,punctum
