file_name,type
CF-158_0.png,inclinatum
CF-158_1.png,inclinatum
CF-158_2.png,punctum
CF-158_3.png,punctum
CF-158_4.png,punctum
CF-158_5.png,punctum
CF-158_6.png,punctum
CF-158_7.png,punctum
CF-158_8.png,punctum
CF-158_9.png,punctum
CF-158_10.png,punctum
CF-158_11.png,punctum
CF-158_12.png,punctum
CF-158_13.png,punctum
CF-158_14.png,punctum
CF-158_15.png,oblique2
CF-158_16.png,punctum
CF-158_17.png,punctum
CF-158_18.png,punctum
CF-158_19.png,punctum
CF-158_20.png,punctum
CF-158_21.png,custos
CF-158_22.png,punctum
CF-158_23.png,punctum
CF-158_24.png,inclinatum
CF-158_25.png,punctum
CF-158_26.png,punctum
CF-158_27.png,punctum
CF-158_28.png,punctum
CF-158_29.png,punctum
CF-158_30.png,punctum
CF-158_31.png,punctum
CF-158_32.png,punctum
CF-158_33.png,punctum
CF-158_34.png,punctum
CF-158_35.png,punctum
CF-158_36.png,punctum
CF-158_37.png,punctum
CF-158_38.png,punctum
CF-158_39.png,punctum
CF-158_40.png,punctum
CF-158_41.png,custos
CF-158_42.png,clef.c
CF-158_43.png,punctum
CF-158_44.png,punctum
CF-158_45.png,punctum
CF-158_46.png,punctum
CF-158_47.png,punctum
CF-158_48.png,punctum
CF-158_49.png,punctum
CF-158_50.png,punctum
CF-158_51.png,punctum
CF-158_52.png,punctum
CF-158_53.png,punctum
CF-158_54.png,punctum
CF-158_55.png,punctum
CF-158_56.png,punctum
CF-158_57.png,punctum
CF-158_58.png,punctum
CF-158_59.png,punctum
CF-158_60.png,punctum
CF-158_61.png,punctum
CF-158_62.png,punctum
CF-158_63.png,custos
CF-158_64.png,clef.c
CF-158_65.png,punctum
CF-158_66.png,punctum
CF-158_67.png,punctum
CF-158_68.png,punctum
CF-158_69.png,punctum
CF-158_70.png,punctum
CF-158_71.png,punctum
CF-158_72.png,punctum
CF-158_73.png,punctum
CF-158_74.png,punctum
CF-158_75.png,punctum
CF-158_76.png,punctum
CF-158_77.png,punctum
CF-158_78.png,punctum
CF-158_79.png,punctum
CF-158_80.png,punctum
CF-158_81.png,punctum
CF-158_82.png,punctum
CF-158_83.png,custos
CF-158_84.png,clef.c
CF-158_85.png,punctum
CF-158_86.png,punctum
CF-158_87.png,punctum
CF-158_88.png,punctum
CF-158_89.png,punctum
CF-158_90.png,punctum
CF-158_91.png,punctum
CF-158_92.png,punctum
CF-158_93.png,punctum
CF-158_94.png,punctum
CF-158_95.png,punctum
CF-158_96.png,punctum
CF-158_97.png,punctum
CF-158_98.png,punctum
CF-158_99.png,punctum
CF-158_100.png,punctum
CF-158_101.png,punctum
CF-158_102.png,punctum
CF-158_103.png,punctum
CF-158_104.png,punctum
CF-158_105.png,custos
