file_name,type
CF-064_0.png,clef.c
CF-064_1.png,punctum
CF-064_2.png,punctum
CF-064_3.png,punctum
CF-064_4.png,punctum
CF-064_5.png,punctum
CF-064_6.png,punctum
CF-064_7.png,punctum
CF-064_8.png,punctum
CF-064_9.png,punctum
CF-064_10.png,punctum
CF-064_11.png,punctum
CF-064_12.png,punctum
CF-064_13.png,punctum
CF-064_14.png,punctum
CF-064_15.png,punctum
CF-064_16.png,punctum
CF-064_17.png,clef.c
CF-064_18.png,punctum
CF-064_19.png,punctum
CF-064_20.png,punctum
CF-064_21.png,punctum
CF-064_22.png,punctum
CF-064_23.png,punctum
CF-064_24.png,punctum
CF-064_25.png,custos
CF-064_26.png,punctum
CF-064_27.png,inclinatum
CF-064_28.png,inclinatum
CF-064_29.png,punctum
CF-064_30.png,punctum
CF-064_31.png,punctum
CF-064_32.png,punctum
CF-064_33.png,punctum
CF-064_34.png,punctum
CF-064_35.png,punctum
CF-064_36.png,punctum
CF-064_37.png,punctum
CF-064_38.png,punctum
CF-064_39.png,inclinatum
CF-064_40.png,inclinatum
CF-064_41.png,punctum
CF-064_42.png,punctum
CF-064_43.png,punctum
CF-064_44.png,punctum
CF-064_45.png,punctum
CF-064_46.png,oblique2
CF-064_47.png,punctum
CF-064_48.png,punctum
CF-064_49.png,punctum
CF-064_50.png,punctum
CF-064_51.png,punctum
CF-064_52.png,punctum
CF-064_53.png,oblique2
CF-064_54.png,punctum
CF-064_55.png,punctum
CF-064_56.png,punctum
CF-064_57.png,punctum
CF-064_58.png,inclinatum
CF-064_59.png,inclinatum
CF-064_60.png,custos
CF-064_61.png,punctum
CF-064_62.png,punctum
CF-064_63.png,punctum
CF-064_64.png,punctum
CF-064_65.png,custos
CF-064_66.png,punctum
CF-064_67.png,clef.c
CF-064_68.png,punctum
CF-064_69.png,punctum
CF-064_70.png,punctum
CF-064_71.png,punctum
CF-064_72.png,inclinatum
CF-064_73.png,inclinatum
CF-064_74.png,punctum
CF-064_75.png,punctum
CF-064_76.png,punctum
CF-064_77.png,punctum
CF-064_78.png,oblique2
CF-064_79.png,punctum
CF-064_80.png,punctum
CF-064_81.png,punctum
CF-064_82.png,punctum
CF-064_83.png,punctum
CF-064_84.png,punctum
CF-064_85.png,punctum
CF-064_86.png,punctum
CF-064_87.png,punctum
CF-064_88.png,punctum
CF-064_89.png,punctum
CF-064_90.png,punctum
CF-064_91.png,punctum
CF-064_92.png,punctum
CF-064_93.png,punctum
CF-064_94.png,punctum
CF-064_95.png,punctum
CF-064_96.png,punctum
CF-064_97.png,custos
CF-064_98.png,clef.f
CF-064_99.png,punctum
