file_name,type
CF-068_0.png,clef.c
CF-068_1.png,punctum
CF-068_2.png,punctum
CF-068_3.png,punctum
CF-068_4.png,punctum
CF-068_5.png,punctum
CF-068_6.png,punctum
CF-068_7.png,punctum
CF-068_8.png,punctum
CF-068_9.png,punctum
CF-068_10.png,punctum
CF-068_11.png,inclinatum
CF-068_12.png,inclinatum
CF-068_13.png,punctum
CF-068_14.png,punctum
CF-068_15.png,punctum
CF-068_16.png,punctum
CF-068_17.png,punctum
CF-068_18.png,punctum
CF-068_19.png,punctum
CF-068_20.png,inclinatum
CF-068_21.png,inclinatum
CF-068_22.png,punctum
CF-068_23.png,punctum
CF-068_24.png,punctum
CF-068_25.png,punctum
CF-068_26.png,punctum
CF-068_27.png,punctum
CF-068_28.png,custos
CF-068_29.png,clef.c
CF-068_30.png,punctum
CF-068_31.png,punctum
CF-068_32.png,punctum
CF-068_33.png,punctum
CF-068_34.png,punctum
CF-068_35.png,punctum
CF-068_36.png,punctum
CF-068_37.png,punctum
CF-068_38.png,punctum
CF-068_39.png,punctum
CF-068_40.png,punctum
CF-068_41.png,punctum
CF-068_42.png,punctum
CF-068_43.png,punctum
CF-068_44.png,punctum
CF-068_45.png,punctum
CF-068_46.png,punctum
CF-068_47.png,punctum
CF-068_48.png,clef.c
CF-068_49.png,punctum
CF-068_50.png,punctum
CF-068_51.png,punctum
CF-068_52.png,punctum
CF-068_53.png,punctum
CF-068_54.png,inclinatum
CF-068_55.png,clef.c
CF-068_56.png,punctum
CF-068_57.png,punctum
CF-068_58.png,punctum
CF-068_59.png,punctum
CF-068_60.png,punctum
CF-068_61.png,punctum
CF-068_62.png,punctum
CF-068_63.png,punctum
CF-068_64.png,oblique2
CF-068_65.png,punctum
CF-068_66.png,punctum
CF-068_67.png,punctum
CF-068_68.png,inclinatum
CF-068_69.png,punctum
CF-068_70.png,punctum
CF-068_71.png,punctum
CF-068_72.png,punctum
CF-068_73.png,punctum
CF-068_74.png,punctum
CF-068_75.png,punctum
CF-068_76.png,punctum
CF-068_77.png,punctum
CF-068_78.png,inclinatum
CF-068_79.png,clef.c
CF-068_80.png,punctum
CF-068_81.png,punctum
CF-068_82.png,punctum
CF-068_83.png,punctum
CF-068_84.png,punctum
CF-068_85.png,punctum
CF-068_86.png,punctum
CF-068_87.png,punctum
CF-068_88.png,punctum
CF-068_89.png,punctum
CF-068_90.png,punctum
CF-068_91.png,punctum
CF-068_92.png,punctum
CF-068_93.png,punctum
CF-068_94.png,punctum
CF-068_95.png,punctum
CF-068_96.png,punctum
