file_name,type
CF-361_0.png,punctum
CF-361_1.png,punctum
CF-361_2.png,punctum
CF-361_3.png,punctum
CF-361_4.png,punctum
CF-361_5.png,punctum
CF-361_6.png,punctum
CF-361_7.png,punctum
CF-361_8.png,punctum
CF-361_9.png,punctum
CF-361_10.png,inclinatum
CF-361_11.png,oblique2
CF-361_12.png,punctum
CF-361_13.png,punctum
CF-361_14.png,oblique2
CF-361_15.png,punctum
CF-361_16.png,punctum
CF-361_17.png,punctum
CF-361_18.png,punctum
CF-361_19.png,punctum
CF-361_20.png,punctum
CF-361_21.png,punctum
CF-361_22.png,punctum
CF-361_23.png,punctum
CF-361_24.png,punctum
CF-361_25.png,punctum
CF-361_26.png,punctum
CF-361_27.png,oblique2
CF-361_28.png,punctum
CF-361_29.png,punctum
CF-361_30.png,punctum
CF-361_31.png,punctum
CF-361_32.png,punctum
CF-361_33.png,custos
CF-361_34.png,clef.c
CF-361_35.png,punctum
CF-361_36.png,punctum
CF-361_37.png,punctum
CF-361_38.png,punctum
CF-361_39.png,punctum
CF-361_40.png,punctum
CF-361_41.png,punctum
CF-361_42.png,punctum
CF-361_43.png,punctum
CF-361_44.png,punctum
CF-361_45.png,punctum
CF-361_46.png,punctum
CF-361_47.png,punctum
CF-361_48.png,punctum
CF-361_49.png,punctum
CF-361_50.png,punctum
CF-361_51.png,punctum
CF-361_52.png,custos
CF-361_53.png,custos
CF-361_54.png,clef.f
CF-361_55.png,clef.c
CF-361_56.png,punctum
CF-361_57.png,punctum
CF-361_58.png,punctum
CF-361_59.png,punctum
CF-361_60.png,oblique2
CF-361_61.png,punctum
CF-361_62.png,inclinatum
CF-361_63.png,inclinatum
CF-361_64.png,punctum
CF-361_65.png,punctum
CF-361_66.png,punctum
CF-361_67.png,punctum
CF-361_68.png,punctum
CF-361_69.png,custos
CF-361_70.png,clef.c
CF-361_71.png,clef.c
CF-361_72.png,punctum
CF-361_73.png,punctum
CF-361_74.png,punctum
CF-361_75.png,punctum
CF-361_76.png,punctum
CF-361_77.png,punctum
CF-361_78.png,punctum
CF-361_79.png,punctum
CF-361_80.png,punctum
CF-361_81.png,punctum
CF-361_82.png,punctum
CF-361_83.png,punctum
CF-361_84.png,punctum
CF-361_85.png,punctum
CF-361_86.png,punctum
CF-361_87.png,punctum
CF-361_88.png,punctum
CF-361_89.png,punctum
CF-361_90.png,punctum
CF-361_91.png,punctum
CF-361_92.png,punctum
CF-361_93.png,punctum
CF-361_94.png,punctum
CF-361_95.png,inclinatum
CF-361_96.png,inclinatum
CF-361_97.png,punctum
CF-361_98.png,custos
CF-361_99.png,clef.c
CF-361_100.png,punctum
CF-361_101.png,oblique2
CF-361_102.png,punctum
CF-361_103.png,inclinatum
CF-361_104.png,inclinatum
CF-361_105.png,punctum
CF-361_106.png,punctum
CF-361_107.png,punctum
CF-361_108.png,punctum
CF-361_109.png,punctum
CF-361_110.png,punctum
CF-361_111.png,punctum
CF-361_112.png,punctum
CF-361_113.png,punctum
CF-361_114.png,punctum
CF-361_115.png,punctum
CF-361_116.png,punctum
CF-361_117.png,punctum
CF-361_118.png,clef.c
CF-361_119.png,punctum
CF-361_120.png,punctum
CF-361_121.png,punctum
CF-361_122.png,punctum
CF-361_123.png,punctum
CF-361_124.png,oblique2
CF-361_125.png,punctum
CF-361_126.png,punctum
CF-361_127.png,punctum
CF-361_128.png,inclinatum
CF-361_129.png,inclinatum
CF-361_130.png,punctum
CF-361_131.png,punctum
CF-361_132.png,punctum
CF-361_133.png,custos
CF-361_134.png,punctum
CF-361_135.png,clef.c
CF-361_136.png,punctum
CF-361_137.png,punctum
CF-361_138.png,punctum
CF-361_139.png,punctum
CF-361_140.png,inclinatum
CF-361_141.png,punctum
CF-361_142.png,oblique2
CF-361_143.png,punctum
CF-361_144.png,punctum
CF-361_145.png,punctum
CF-361_146.png,punctum
CF-361_147.png,punctum
CF-361_148.png,punctum
CF-361_149.png,punctum
CF-361_150.png,punctum
CF-361_151.png,punctum
CF-361_152.png,punctum
CF-361_153.png,inclinatum
CF-361_154.png,inclinatum
CF-361_155.png,punctum
CF-361_156.png,oblique2
CF-361_157.png,punctum
CF-361_158.png,inclinatum
CF-361_159.png,inclinatum
CF-361_160.png,punctum
CF-361_161.png,punctum
CF-361_162.png,punctum
CF-361_163.png,oblique2
CF-361_164.png,punctum
CF-361_165.png,punctum
CF-361_166.png,punctum
CF-361_167.png,punctum
CF-361_168.png,punctum
CF-361_169.png,custos
CF-361_170.png,clef.c
CF-361_171.png,punctum
CF-361_172.png,punctum
CF-361_173.png,punctum
CF-361_174.png,punctum
CF-361_175.png,inclinatum
CF-361_176.png,inclinatum
CF-361_177.png,punctum
CF-361_178.png,inclinatum
CF-361_179.png,inclinatum
CF-361_180.png,inclinatum
CF-361_181.png,punctum
CF-361_182.png,punctum
CF-361_183.png,punctum
CF-361_184.png,punctum
CF-361_185.png,punctum
CF-361_186.png,punctum
CF-361_187.png,punctum
CF-361_188.png,oblique2
CF-361_189.png,punctum
CF-361_190.png,punctum
CF-361_191.png,punctum
CF-361_192.png,punctum
CF-361_193.png,inclinatum
CF-361_194.png,inclinatum
CF-361_195.png,inclinatum
CF-361_196.png,punctum
CF-361_197.png,punctum
CF-361_198.png,punctum
CF-361_199.png,punctum
CF-361_200.png,punctum
CF-361_201.png,custos
CF-361_202.png,clef.c
CF-361_203.png,punctum
CF-361_204.png,punctum
CF-361_205.png,punctum
CF-361_206.png,punctum
CF-361_207.png,inclinatum
CF-361_208.png,inclinatum
CF-361_209.png,punctum
CF-361_210.png,oblique2
CF-361_211.png,punctum
CF-361_212.png,punctum
CF-361_213.png,punctum
CF-361_214.png,punctum
CF-361_215.png,punctum
CF-361_216.png,punctum
CF-361_217.png,punctum
CF-361_218.png,punctum
CF-361_219.png,punctum
CF-361_220.png,punctum
CF-361_221.png,punctum
CF-361_222.png,oblique2
CF-361_223.png,punctum
CF-361_224.png,punctum
CF-361_225.png,punctum
CF-361_226.png,punctum
CF-361_227.png,punctum
CF-361_228.png,clef.c
CF-361_229.png,punctum
CF-361_230.png,punctum
CF-361_231.png,punctum
CF-361_232.png,punctum
CF-361_233.png,inclinatum
CF-361_234.png,inclinatum
CF-361_235.png,punctum
CF-361_236.png,inclinatum
CF-361_237.png,inclinatum
CF-361_238.png,inclinatum
CF-361_239.png,punctum
CF-361_240.png,punctum
CF-361_241.png,punctum
CF-361_242.png,punctum
CF-361_243.png,punctum
CF-361_244.png,punctum
CF-361_245.png,punctum
CF-361_246.png,punctum
CF-361_247.png,punctum
CF-361_248.png,punctum
CF-361_249.png,punctum
CF-361_250.png,punctum
CF-361_251.png,punctum
CF-361_252.png,oblique2
CF-361_253.png,punctum
CF-361_254.png,punctum
CF-361_255.png,punctum
CF-361_256.png,punctum
CF-361_257.png,punctum
CF-361_258.png,punctum
CF-361_259.png,inclinatum
CF-361_260.png,inclinatum
CF-361_261.png,inclinatum
CF-361_262.png,clef.c
CF-361_263.png,punctum
CF-361_264.png,oblique2
CF-361_265.png,punctum
CF-361_266.png,punctum
CF-361_267.png,punctum
CF-361_268.png,punctum
CF-361_269.png,punctum
CF-361_270.png,punctum
CF-361_271.png,punctum
CF-361_272.png,punctum
CF-361_273.png,punctum
CF-361_274.png,punctum
CF-361_275.png,punctum
CF-361_276.png,inclinatum
CF-361_277.png,inclinatum
CF-361_278.png,punctum
CF-361_279.png,punctum
CF-361_280.png,punctum
CF-361_281.png,punctum
CF-361_282.png,punctum
CF-361_283.png,punctum
CF-361_284.png,punctum
CF-361_285.png,punctum
