file_name,type
CF-417_0.png,clef.c
CF-417_1.png,punctum
CF-417_2.png,punctum
CF-417_3.png,punctum
CF-417_4.png,punctum
CF-417_5.png,punctum
CF-417_6.png,punctum
CF-417_7.png,punctum
CF-417_8.png,punctum
CF-417_9.png,punctum
CF-417_10.png,punctum
CF-417_11.png,punctum
CF-417_12.png,punctum
CF-417_13.png,punctum
CF-417_14.png,punctum
CF-417_15.png,punctum
CF-417_16.png,punctum
CF-417_17.png,clef.c
CF-417_18.png,punctum
CF-417_19.png,punctum
CF-417_20.png,punctum
CF-417_21.png,punctum
CF-417_22.png,punctum
CF-417_23.png,punctum
CF-417_24.png,custos
CF-417_25.png,clef.c
CF-417_26.png,punctum
CF-417_27.png,punctum
CF-417_28.png,punctum
CF-417_29.png,punctum
CF-417_30.png,inclinatum
CF-417_31.png,inclinatum
CF-417_32.png,punctum
CF-417_33.png,punctum
CF-417_34.png,oblique2
CF-417_35.png,punctum
CF-417_36.png,inclinatum
CF-417_37.png,inclinatum
CF-417_38.png,punctum
CF-417_39.png,punctum
CF-417_40.png,oblique3
CF-417_41.png,punctum
CF-417_42.png,punctum
CF-417_43.png,punctum
CF-417_44.png,punctum
CF-417_45.png,punctum
CF-417_46.png,punctum
CF-417_47.png,clef.c
CF-417_48.png,punctum
CF-417_49.png,oblique2
CF-417_50.png,punctum
CF-417_51.png,punctum
CF-417_52.png,punctum
CF-417_53.png,punctum
CF-417_54.png,custos
CF-417_55.png,clef.c
CF-417_56.png,punctum
CF-417_57.png,punctum
CF-417_58.png,punctum
CF-417_59.png,punctum
CF-417_60.png,punctum
CF-417_61.png,punctum
CF-417_62.png,punctum
CF-417_63.png,punctum
CF-417_64.png,punctum
CF-417_65.png,punctum
CF-417_66.png,punctum
CF-417_67.png,punctum
CF-417_68.png,punctum
CF-417_69.png,punctum
CF-417_70.png,punctum
CF-417_71.png,punctum
CF-417_72.png,punctum
CF-417_73.png,punctum
CF-417_74.png,punctum
CF-417_75.png,custos
CF-417_76.png,clef.c
CF-417_77.png,punctum
CF-417_78.png,punctum
CF-417_79.png,punctum
CF-417_80.png,punctum
CF-417_81.png,punctum
CF-417_82.png,punctum
CF-417_83.png,custos
CF-417_84.png,punctum
CF-417_85.png,clef.c
