file_name,type
CF-214_0.png,inclinatum
CF-214_1.png,inclinatum
CF-214_2.png,punctum
CF-214_3.png,punctum
CF-214_4.png,punctum
CF-214_5.png,punctum
CF-214_6.png,punctum
CF-214_7.png,punctum
CF-214_8.png,punctum
CF-214_9.png,punctum
CF-214_10.png,punctum
CF-214_11.png,punctum
CF-214_12.png,punctum
CF-214_13.png,punctum
CF-214_14.png,inclinatum
CF-214_15.png,inclinatum
CF-214_16.png,punctum
CF-214_17.png,punctum
CF-214_18.png,punctum
CF-214_19.png,punctum
CF-214_20.png,punctum
CF-214_21.png,punctum
CF-214_22.png,punctum
CF-214_23.png,punctum
CF-214_24.png,punctum
CF-214_25.png,punctum
CF-214_26.png,punctum
CF-214_27.png,punctum
CF-214_28.png,punctum
CF-214_29.png,punctum
CF-214_30.png,inclinatum
CF-214_31.png,inclinatum
CF-214_32.png,custos
CF-214_33.png,clef.c
CF-214_34.png,punctum
CF-214_35.png,punctum
CF-214_36.png,punctum
CF-214_37.png,punctum
CF-214_38.png,punctum
CF-214_39.png,punctum
CF-214_40.png,punctum
CF-214_41.png,punctum
CF-214_42.png,punctum
CF-214_43.png,punctum
CF-214_44.png,punctum
CF-214_45.png,punctum
CF-214_46.png,punctum
CF-214_47.png,punctum
CF-214_48.png,punctum
CF-214_49.png,punctum
CF-214_50.png,punctum
CF-214_51.png,punctum
CF-214_52.png,punctum
CF-214_53.png,punctum
CF-214_54.png,punctum
CF-214_55.png,punctum
CF-214_56.png,punctum
CF-214_57.png,punctum
CF-214_58.png,punctum
CF-214_59.png,punctum
CF-214_60.png,punctum
CF-214_61.png,punctum
CF-214_62.png,punctum
CF-214_63.png,punctum
CF-214_64.png,clef.c
CF-214_65.png,punctum
CF-214_66.png,punctum
CF-214_67.png,punctum
CF-214_68.png,punctum
CF-214_69.png,punctum
CF-214_70.png,punctum
CF-214_71.png,punctum
CF-214_72.png,punctum
CF-214_73.png,punctum
CF-214_74.png,punctum
CF-214_75.png,punctum
CF-214_76.png,punctum
CF-214_77.png,punctum
CF-214_78.png,custos
CF-214_79.png,clef.c
CF-214_80.png,punctum
CF-214_81.png,punctum
CF-214_82.png,punctum
CF-214_83.png,punctum
CF-214_84.png,punctum
CF-214_85.png,punctum
CF-214_86.png,punctum
CF-214_87.png,punctum
CF-214_88.png,punctum
CF-214_89.png,punctum
CF-214_90.png,punctum
CF-214_91.png,punctum
CF-214_92.png,punctum
CF-214_93.png,punctum
CF-214_94.png,punctum
CF-214_95.png,punctum
CF-214_96.png,punctum
CF-214_97.png,punctum
CF-214_98.png,punctum
CF-214_99.png,punctum
CF-214_100.png,punctum
CF-214_101.png,custos
CF-214_102.png,clef.c
CF-214_103.png,punctum
CF-214_104.png,punctum
CF-214_105.png,punctum
CF-214_106.png,punctum
CF-214_107.png,punctum
CF-214_108.png,punctum
CF-214_109.png,punctum
CF-214_110.png,punctum
CF-214_111.png,punctum
CF-214_112.png,punctum
CF-214_113.png,punctum
CF-214_114.png,punctum
CF-214_115.png,punctum
CF-214_116.png,punctum
CF-214_117.png,punctum
CF-214_118.png,punctum
CF-214_119.png,punctum
CF-214_120.png,punctum
CF-214_121.png,clef.c
CF-214_122.png,punctum
CF-214_123.png,punctum
CF-214_124.png,punctum
CF-214_125.png,punctum
CF-214_126.png,punctum
CF-214_127.png,punctum
CF-214_128.png,punctum
CF-214_129.png,punctum
CF-214_130.png,punctum
CF-214_131.png,punctum
CF-214_132.png,punctum
CF-214_133.png,punctum
CF-214_134.png,punctum
CF-214_135.png,punctum
CF-214_136.png,punctum
CF-214_137.png,punctum
CF-214_138.png,punctum
CF-214_139.png,punctum
CF-214_140.png,punctum
CF-214_141.png,punctum
CF-214_142.png,inclinatum
CF-214_143.png,inclinatum
CF-214_144.png,punctum
CF-214_145.png,custos
CF-214_146.png,punctum
CF-214_147.png,clef.c
CF-214_148.png,punctum
